,Word,Emotion
32421,0,4
32422,1510,4
32423,492,0
32424,414,0
32425,53,0
32426,989,0
32427,491,0
32428,296,0
32429,0,0
32430,93,0
32431,308,0
32432,7,0
32433,2169,0
32434,136,0
32435,2,0
32436,924,0
32437,748,0
32438,4197,0
32439,0,0
32440,1075,0
32441,0,4
32442,4973,4
32443,690,4
32444,116,4
32445,3255,4
32446,3019,4
32447,30,4
32448,4974,4
32449,2925,4
32450,758,4
32451,282,4
32452,1500,4
32453,362,4
32454,2187,4
32455,3817,3
32456,4975,3
32457,0,3
32458,22,3
32459,845,3
32460,7,4
32461,0,4
32462,3,4
32463,868,4
32464,512,4
32465,165,4
32466,7,4
32467,645,4
32468,328,4
32469,121,0
32470,0,0
32471,1796,0
32472,119,0
32473,1667,0
32474,48,0
32475,0,0
32476,991,0
32477,454,0
32478,1324,1
32479,0,1
32480,114,1
32481,79,1
32482,4976,1
32483,593,1
32484,244,1
32485,98,0
32486,0,0
32487,93,0
32488,2251,0
32489,407,0
32490,3356,0
32491,458,0
32492,0,0
32493,4977,0
32494,989,0
32495,93,2
32496,455,2
32497,53,2
32498,901,2
32499,164,2
32500,858,2
32501,748,2
32502,240,2
32503,1798,2
32504,0,2
32505,1432,2
32506,455,2
32507,4919,1
32508,92,1
32509,2281,1
32510,3070,1
32511,510,1
32512,0,1
32513,198,1
32514,742,1
32515,4978,1
32516,2968,1
32517,4979,1
32518,3222,1
32519,3739,1
32520,512,1
32521,70,1
32522,822,1
32523,35,5
32524,107,5
32525,3097,5
32526,3,5
32527,0,5
32528,3,5
32529,152,5
32530,19,5
32531,53,5
32532,2,5
32533,147,5
32534,520,5
32535,47,5
32536,65,5
32537,260,5
32538,3053,5
32539,0,5
32540,279,5
32541,151,5
32542,445,5
32543,0,5
32544,176,5
32545,357,5
32546,1742,5
32547,2739,5
32548,65,5
32549,708,5
32550,65,5
32551,162,5
32552,2070,5
32553,300,5
32554,4980,5
32555,3383,5
32556,850,5
32557,596,5
32558,155,5
32559,64,4
32560,133,4
32561,4981,4
32562,464,4
32563,2621,4
32564,53,0
32565,3838,0
32566,604,0
32567,4982,0
32568,414,0
32569,275,0
32570,0,0
32571,1414,0
32572,0,0
32573,4035,0
32574,307,0
32575,2727,0
32576,367,0
32577,230,0
32578,4983,0
32579,4984,0
32580,2936,0
32581,241,0
32582,1035,0
32583,0,0
32584,154,0
32585,431,0
32586,63,0
32587,0,0
32588,2750,0
32589,118,0
32590,1398,5
32591,3071,5
32592,237,5
32593,1500,5
32594,157,5
32595,210,5
32596,0,5
32597,4985,5
32598,551,5
32599,1204,5
32600,4986,5
32601,984,0
32602,0,0
32603,2363,0
32604,2600,0
32605,1346,0
32606,1867,0
32607,19,5
32608,18,5
32609,48,5
32610,583,5
32611,0,5
32612,603,5
32613,183,5
32614,732,5
32615,1652,5
32616,112,5
32617,70,5
32618,1367,5
32619,112,5
32620,389,5
32621,0,5
32622,1047,5
32623,138,5
32624,18,0
32625,5,0
32626,53,0
32627,4987,0
32628,4988,0
32629,282,0
32630,259,0
32631,4989,0
32632,4990,0
32633,1088,0
32634,4991,0
32635,121,0
32636,2533,0
32637,3477,0
32638,3486,0
32639,3370,0
32640,1796,0
32641,4992,0
32642,0,4
32643,324,4
32644,4993,4
32645,854,4
32646,93,4
32647,240,4
32648,854,4
32649,0,0
32650,1536,0
32651,3696,0
32652,7,0
32653,1152,0
32654,459,0
32655,93,5
32656,4994,5
32657,165,5
32658,0,5
32659,93,5
32660,600,5
32661,4994,5
32662,1107,5
32663,2,5
32664,314,5
32665,0,5
32666,93,5
32667,298,5
32668,112,1
32669,2501,1
32670,4359,1
32671,1067,1
32672,4911,1
32673,1478,1
32674,1987,1
32675,220,1
32676,3850,1
32677,239,1
32678,348,1
32679,199,1
32680,199,1
32681,4995,1
32682,0,1
32683,209,1
32684,48,1
32685,2037,1
32686,2833,1
32687,2122,1
32688,0,0
32689,3,0
32690,3025,0
32691,1221,0
32692,296,4
32693,3,4
32694,0,4
32695,164,4
32696,1119,4
32697,528,4
32698,946,4
32699,618,4
32700,0,4
32701,1104,4
32702,117,4
32703,952,4
32704,603,4
32705,52,4
32706,210,4
32707,0,4
32708,804,4
32709,0,4
32710,805,4
32711,269,5
32712,199,5
32713,0,5
32714,1418,5
32715,58,5
32716,266,5
32717,997,5
32718,34,5
32719,367,5
32720,66,5
32721,107,5
32722,414,5
32723,4996,5
32724,269,5
32725,1478,5
32726,116,5
32727,53,5
32728,693,5
32729,101,5
32730,0,0
32731,355,0
32732,420,0
32733,746,5
32734,47,5
32735,1905,5
32736,1431,5
32737,47,5
32738,490,5
32739,1525,5
32740,0,5
32741,183,5
32742,364,5
32743,2965,5
32744,2439,5
32745,180,5
32746,300,5
32747,387,5
32748,3692,5
32749,1474,5
32750,64,5
32751,1399,5
32752,240,5
32753,53,5
32754,153,0
32755,154,0
32756,0,0
32757,1605,0
32758,4997,0
32759,157,0
32760,1110,0
32761,1276,0
32762,44,0
32763,4998,0
32764,2948,0
32765,1682,0
32766,240,0
32767,0,0
32768,923,0
32769,316,0
32770,3083,0
32771,3,0
32772,210,0
32773,1113,0
32774,116,0
32775,2397,5
32776,4999,5
32777,5000,5
32778,5001,5
32779,720,5
32780,5002,5
32781,0,5
32782,1642,5
32783,1219,5
32784,510,0
32785,240,0
32786,81,0
32787,309,0
32788,0,0
32789,1954,0
32790,0,0
32791,68,0
32792,1380,0
32793,683,0
32794,1584,0
32795,199,0
32796,0,5
32797,5003,5
32798,5004,5
32799,53,5
32800,7,5
32801,152,5
32802,2460,5
32803,261,5
32804,0,5
32805,3,5
32806,413,5
32807,7,5
32808,136,5
32809,465,5
32810,309,5
32811,0,5
32812,5005,5
32813,3494,5
32814,0,4
32815,5006,4
32816,246,4
32817,573,4
32818,28,4
32819,500,4
32820,133,4
32821,1491,4
32822,382,4
32823,107,2
32824,0,2
32825,1349,2
32826,1716,2
32827,79,5
32828,367,5
32829,628,5
32830,0,5
32831,1219,5
32832,357,5
32833,487,5
32834,288,5
32835,48,5
32836,3505,5
32837,328,5
32838,0,5
32839,183,5
32840,810,5
32841,183,5
32842,1992,5
32843,0,0
32844,795,0
32845,3217,0
32846,294,0
32847,5007,0
32848,5008,0
32849,899,0
32850,152,0
32851,5009,0
32852,5010,0
32853,1470,0
32854,8,0
32855,5011,0
32856,0,0
32857,1536,0
32858,1555,0
32859,3529,0
32860,65,0
32861,718,0
32862,240,0
32863,116,0
32864,0,1
32865,247,1
32866,5012,1
32867,169,1
32868,7,1
32869,1643,1
32870,3,1
32871,4369,1
32872,5013,1
32873,80,1
32874,112,1
32875,7,1
32876,40,1
32877,47,1
32878,354,1
32879,824,1
32880,93,1
32881,317,1
32882,917,1
32883,116,1
32884,4428,1
32885,0,0
32886,403,0
32887,1913,0
32888,164,0
32889,1119,0
32890,931,0
32891,5014,0
32892,0,5
32893,210,5
32894,183,5
32895,701,5
32896,0,5
32897,97,5
32898,948,5
32899,5015,5
32900,5016,5
32901,4019,5
32902,5017,5
32903,5018,5
32904,413,5
32905,140,5
32906,4316,5
32907,0,5
32908,284,5
32909,1229,5
32910,2,5
32911,2622,5
32912,3006,5
32913,5019,5
32914,2872,5
32915,389,5
32916,0,5
32917,1046,5
32918,2454,5
32919,1408,5
32920,5020,5
32921,1318,5
32922,1141,5
32923,0,4
32924,538,4
32925,1680,4
32926,70,4
32927,1229,4
32928,2,4
32929,491,4
32930,80,5
32931,0,5
32932,95,5
32933,5021,5
32934,0,0
32935,247,0
32936,2160,0
32937,858,0
32938,521,0
32939,107,0
32940,70,0
32941,701,0
32942,33,0
32943,165,0
32944,0,0
32945,5022,0
32946,896,0
32947,0,3
32948,5023,3
32949,748,3
32950,559,3
32951,1059,3
32952,2972,3
32953,5024,3
32954,205,3
32955,0,5
32956,3,5
32957,501,5
32958,150,2
32959,912,2
32960,5025,2
32961,0,2
32962,538,2
32963,1161,2
32964,1094,2
32965,133,2
32966,144,2
32967,2032,2
32968,911,2
32969,538,2
32970,40,2
32971,34,2
32972,2862,2
32973,3436,2
32974,2649,2
32975,64,2
32976,129,2
32977,5026,2
32978,310,2
32979,1538,2
32980,271,2
32981,0,1
32982,163,1
32983,2298,1
32984,2403,1
32985,1827,1
32986,952,1
32987,48,1
32988,1422,1
32989,5027,1
32990,80,1
32991,3169,1
32992,2439,1
32993,3319,1
32994,546,1
32995,2489,1
32996,116,4
32997,2682,4
32998,282,4
32999,310,4
33000,776,4
33001,585,4
33002,2728,4
33003,19,4
33004,671,4
33005,587,4
33006,1952,4
33007,98,1
33008,5028,1
33009,494,1
33010,1794,1
33011,748,1
33012,565,1
33013,298,1
33014,746,1
33015,490,1
33016,494,1
33017,1666,1
33018,199,1
33019,2201,1
33020,133,1
33021,642,1
33022,494,1
33023,235,1
33024,218,1
33025,188,1
33026,48,1
33027,352,1
33028,44,1
33029,65,1
33030,776,1
33031,2195,1
33032,116,1
33033,4535,1
33034,711,1
33035,246,1
33036,2223,1
33037,5029,1
33038,0,1
33039,67,1
33040,5030,1
33041,4137,1
33042,328,5
33043,3518,5
33044,64,5
33045,2090,5
33046,1248,5
33047,5031,5
33048,133,5
33049,1200,5
33050,5032,5
33051,135,5
33052,541,5
33053,0,0
33054,2001,0
33055,526,0
33056,247,0
33057,1476,0
33058,35,0
33059,0,0
33060,1476,0
33061,513,0
33062,0,5
33063,500,5
33064,55,3
33065,2003,3
33066,116,3
33067,101,3
33068,5033,3
33069,0,3
33070,845,3
33071,162,5
33072,0,5
33073,1995,5
33074,673,5
33075,712,5
33076,543,5
33077,416,5
33078,1134,5
33079,0,5
33080,22,5
33081,998,5
33082,1796,5
33083,161,5
33084,176,5
33085,530,5
33086,455,5
33087,176,5
33088,307,0
33089,988,0
33090,14,0
33091,282,0
33092,989,0
33093,282,0
33094,1019,0
33095,187,0
33096,694,0
33097,491,0
33098,694,0
33099,0,0
33100,896,0
33101,348,0
33102,828,0
33103,28,0
33104,357,0
33105,124,0
33106,1721,0
33107,5034,0
33108,794,0
33109,2460,0
33110,748,0
33111,97,0
33112,2412,0
33113,215,0
33114,5035,0
33115,495,0
33116,1796,0
33117,4,0
33118,133,0
33119,1141,0
33120,1806,0
33121,263,0
33122,0,2
33123,1050,2
33124,79,2
33125,121,2
33126,65,2
33127,297,2
33128,65,2
33129,277,2
33130,1737,2
33131,0,5
33132,299,5
33133,107,5
33134,7,5
33135,288,5
33136,117,5
33137,873,5
33138,5036,5
33139,7,5
33140,316,5
33141,761,5
33142,15,5
33143,201,5
33144,128,5
33145,55,5
33146,5037,5
33147,5038,5
33148,259,5
33149,3,5
33150,5039,5
33151,5040,5
33152,5041,5
33153,0,0
33154,101,0
33155,575,0
33156,1802,0
33157,362,0
33158,2134,0
33159,277,0
33160,3,0
33161,421,0
33162,53,0
33163,1174,0
33164,420,0
33165,7,0
33166,152,0
33167,2286,0
33168,794,2
33169,2974,2
33170,149,2
33171,0,2
33172,5042,2
33173,965,2
33174,351,2
33175,0,0
33176,2196,0
33177,989,0
33178,5043,0
33179,0,4
33180,1849,4
33181,759,4
33182,671,4
33183,5044,4
33184,0,4
33185,389,5
33186,0,5
33187,6,5
33188,680,5
33189,188,5
33190,1556,5
33191,5045,5
33192,5046,5
33193,112,5
33194,1858,5
33195,5047,5
33196,814,5
33197,5048,5
33198,5049,5
33199,1503,5
33200,327,5
33201,595,5
33202,2,0
33203,188,0
33204,748,0
33205,2,0
33206,117,0
33207,276,0
33208,573,0
33209,2,0
33210,311,0
33211,465,0
33212,5050,0
33213,247,0
33214,128,0
33215,2,0
33216,517,0
33217,0,0
33218,86,0
33219,1266,0
33220,152,0
33221,294,0
33222,3846,0
33223,0,5
33224,948,5
33225,116,5
33226,5051,5
33227,2325,5
33228,65,5
33229,247,5
33230,297,5
33231,1334,5
33232,335,5
33233,0,5
33234,183,5
33235,451,5
33236,107,5
33237,18,5
33238,235,5
33239,218,5
33240,568,5
33241,154,5
33242,5052,5
33243,0,5
33244,603,5
33245,79,5
33246,40,5
33247,1077,5
33248,2229,5
33249,4921,5
33250,3892,5
33251,2364,5
33252,3982,5
33253,146,5
33254,0,5
33255,713,5
33256,357,5
33257,69,5
33258,391,5
33259,2321,5
33260,3169,0
33261,31,0
33262,4890,0
33263,1587,0
33264,0,0
33265,3,0
33266,96,0
33267,0,0
33268,86,0
33269,3,0
33270,5053,0
33271,5054,0
33272,2766,0
33273,1603,0
33274,261,0
33275,881,0
33276,5055,0
33277,341,0
33278,64,1
33279,1181,1
33280,165,1
33281,93,1
33282,0,1
33283,40,1
33284,1209,1
33285,116,1
33286,5056,1
33287,97,1
33288,791,1
33289,0,1
33290,164,1
33291,5057,1
33292,1452,1
33293,1459,1
33294,3379,1
33295,5058,1
33296,0,5
33297,93,5
33298,1588,5
33299,150,5
33300,38,5
33301,348,5
33302,79,0
33303,297,0
33304,294,0
33305,165,0
33306,1779,0
33307,0,0
33308,343,0
33309,116,0
33310,3660,0
33311,0,0
33312,68,0
33313,2570,0
33314,362,0
33315,2717,0
33316,161,0
33317,131,0
33318,1453,0
33319,48,0
33320,0,0
33321,1732,0
33322,116,0
33323,0,0
33324,1080,0
33325,48,0
33326,686,0
33327,4607,0
33328,570,0
33329,0,2
33330,150,2
33331,0,0
33332,53,0
33333,1039,0
33334,470,0
33335,1130,0
33336,4329,0
33337,240,0
33338,154,2
33339,133,2
33340,276,2
33341,18,2
33342,133,2
33343,1844,2
33344,276,2
33345,1650,2
33346,423,2
33347,0,4
33348,380,4
33349,1555,4
33350,1494,0
33351,0,0
33352,3,0
33353,1954,0
33354,38,0
33355,1044,0
33356,224,0
33357,136,0
33358,854,0
33359,131,0
33360,48,0
33361,0,0
33362,3,0
33363,1954,0
33364,2359,0
33365,2715,0
33366,2,5
33367,55,5
33368,5059,5
33369,12,5
33370,3370,5
33371,4544,5
33372,204,5
33373,0,5
33374,6,5
33375,2106,5
33376,5060,1
33377,458,1
33378,5061,1
33379,4715,1
33380,5062,1
33381,3874,1
33382,5063,1
33383,1800,1
33384,80,1
33385,5064,1
33386,5065,1
33387,0,1
33388,757,1
33389,1616,1
33390,5066,1
33391,5067,1
33392,93,1
33393,0,1
33394,2415,1
33395,2560,1
33396,1987,1
33397,0,1
33398,7,1
33399,543,1
33400,203,1
33401,5068,1
33402,835,1
33403,18,4
33404,64,4
33405,294,4
33406,3,4
33407,162,4
33408,0,4
33409,109,4
33410,170,4
33411,4039,4
33412,2223,4
33413,35,4
33414,53,4
33415,1282,4
33416,331,4
33417,2223,4
33418,93,4
33419,2,4
33420,2342,4
33421,2090,4
33422,294,4
33423,42,4
33424,43,4
33425,275,4
33426,2223,4
33427,4039,4
33428,328,4
33429,79,4
33430,52,4
33431,576,4
33432,328,4
33433,5069,4
33434,0,5
33435,153,5
33436,446,5
33437,637,5
33438,215,5
33439,229,5
33440,19,2
33441,1418,2
33442,1119,2
33443,1467,2
33444,2883,2
33445,367,2
33446,64,2
33447,140,2
33448,131,2
33449,1741,2
33450,5070,2
33451,5071,2
33452,1558,2
33453,1741,2
33454,3,2
33455,5072,2
33456,2169,2
33457,311,2
33458,5073,2
33459,133,2
33460,51,2
33461,3766,2
33462,294,2
33463,85,2
33464,81,2
33465,277,2
33466,5074,2
33467,3518,2
33468,53,5
33469,1161,5
33470,5075,5
33471,133,5
33472,328,5
33473,147,5
33474,148,5
33475,2090,5
33476,5076,5
33477,5077,5
33478,5078,5
33479,1229,4
33480,2,4
33481,1623,4
33482,0,4
33483,1939,4
33484,116,4
33485,14,4
33486,3713,3
33487,2729,3
33488,0,3
33489,119,3
33490,165,3
33491,188,3
33492,1930,3
33493,136,3
33494,522,3
33495,1009,3
33496,0,0
33497,2001,0
33498,3563,0
33499,2593,0
33500,1662,0
33501,5079,0
33502,5080,0
33503,1558,0
33504,55,5
33505,53,5
33506,3829,5
33507,2204,5
33508,5081,5
33509,1626,5
33510,415,5
33511,600,5
33512,153,5
33513,154,5
33514,0,5
33515,1317,5
33516,0,4
33517,183,4
33518,767,4
33519,465,4
33520,2501,4
33521,0,4
33522,909,4
33523,501,4
33524,183,4
33525,22,4
33526,2767,4
33527,357,1
33528,507,1
33529,116,1
33530,117,1
33531,5082,1
33532,117,1
33533,0,1
33534,240,1
33535,248,1
33536,367,0
33537,5083,0
33538,712,0
33539,0,0
33540,463,0
33541,463,0
33542,131,0
33543,736,0
33544,709,0
33545,822,0
33546,0,0
33547,3,0
33548,1500,0
33549,53,0
33550,5084,0
33551,2096,0
33552,39,0
33553,403,0
33554,0,4
33555,282,4
33556,324,4
33557,1035,4
33558,686,4
33559,147,4
33560,148,4
33561,215,5
33562,1650,5
33563,711,5
33564,1634,5
33565,739,5
33566,1323,5
33567,133,5
33568,3,5
33569,1618,5
33570,26,5
33571,5085,5
33572,2121,5
33573,573,5
33574,1035,5
33575,0,5
33576,270,5
33577,713,5
33578,1351,5
33579,172,5
33580,42,5
33581,347,0
33582,133,0
33583,2655,0
33584,718,0
33585,282,0
33586,2654,0
33587,0,0
33588,441,0
33589,1078,0
33590,244,0
33591,0,1
33592,70,1
33593,282,1
33594,282,1
33595,1157,1
33596,1204,1
33597,3305,1
33598,734,1
33599,107,1
33600,0,2
33601,282,2
33602,283,2
33603,510,2
33604,294,2
33605,146,2
33606,5086,2
33607,807,2
33608,5086,2
33609,824,2
33610,5087,2
33611,5088,2
33612,487,2
33613,93,5
33614,623,5
33615,1500,5
33616,53,5
33617,5089,5
33618,133,5
33619,843,5
33620,0,4
33621,1939,4
33622,275,4
33623,440,4
33624,0,2
33625,745,2
33626,952,2
33627,336,2
33628,22,2
33629,1251,2
33630,911,2
33631,150,5
33632,613,5
33633,5090,5
33634,5091,5
33635,938,5
33636,0,5
33637,1094,5
33638,5092,5
33639,417,5
33640,935,5
33641,1123,5
33642,4306,5
33643,1123,5
33644,151,5
33645,0,1
33646,7,1
33647,495,1
33648,708,1
33649,79,1
33650,55,1
33651,131,1
33652,19,1
33653,673,1
33654,394,1
33655,2372,5
33656,2372,5
33657,2372,5
33658,282,5
33659,618,5
33660,0,5
33661,1699,5
33662,4242,5
33663,80,5
33664,0,1
33665,2350,1
33666,5093,1
33667,4332,1
33668,3,1
33669,107,1
33670,3406,1
33671,357,1
33672,458,1
33673,327,1
33674,2151,1
33675,252,1
33676,162,1
33677,117,1
33678,357,1
33679,420,1
33680,316,1
33681,2584,1
33682,188,1
33683,5094,1
33684,0,5
33685,1058,5
33686,199,5
33687,97,5
33688,699,5
33689,165,5
33690,15,5
33691,522,5
33692,269,5
33693,5095,5
33694,0,5
33695,901,5
33696,2320,0
33697,0,0
33698,1642,0
33699,3067,0
33700,309,0
33701,5096,0
33702,188,1
33703,133,1
33704,2953,1
33705,377,1
33706,112,1
33707,389,1
33708,275,1
33709,395,1
33710,357,1
33711,708,1
33712,510,1
33713,1046,1
33714,176,1
33715,2124,1
33716,35,4
33717,0,4
33718,1939,4
33719,2593,4
33720,1359,4
33721,1660,4
33722,65,4
33723,148,4
33724,1777,4
33725,0,5
33726,65,5
33727,472,5
33728,241,5
33729,269,5
33730,286,5
33731,1951,5
33732,0,0
33733,1180,0
33734,308,0
33735,0,2
33736,226,2
33737,417,2
33738,0,2
33739,282,2
33740,1195,2
33741,455,5
33742,1951,5
33743,5097,5
33744,2376,5
33745,28,5
33746,28,5
33747,0,5
33748,270,5
33749,492,0
33750,414,0
33751,1033,0
33752,1090,0
33753,131,0
33754,5098,0
33755,0,0
33756,282,0
33757,1536,0
33758,116,1
33759,131,1
33760,3,1
33761,129,1
33762,79,1
33763,576,1
33764,4898,1
33765,133,1
33766,48,1
33767,996,1
33768,282,1
33769,5099,1
33770,188,5
33771,1921,5
33772,131,5
33773,5100,5
33774,5101,5
33775,48,5
33776,0,5
33777,626,5
33778,328,5
33779,152,5
33780,0,5
33781,152,5
33782,417,5
33783,1192,5
33784,317,5
33785,2096,5
33786,204,0
33787,1556,0
33788,0,0
33789,33,0
33790,242,0
33791,166,0
33792,74,0
33793,53,0
33794,93,0
33795,152,0
33796,28,0
33797,7,0
33798,2324,0
33799,210,0
33800,585,0
33801,1248,0
33802,950,0
33803,1141,0
33804,296,0
33805,269,5
33806,0,5
33807,270,5
33808,5102,5
33809,417,5
33810,0,1
33811,673,1
33812,742,1
33813,1288,1
33814,0,4
33815,528,4
33816,1418,4
33817,4957,4
33818,573,4
33819,347,1
33820,7,1
33821,1494,1
33822,0,1
33823,3,1
33824,159,1
33825,5103,1
33826,465,3
33827,420,3
33828,0,3
33829,3,3
33830,1519,3
33831,1288,3
33832,80,3
33833,140,3
33834,1058,3
33835,595,3
33836,1044,3
33837,131,3
33838,842,1
33839,458,1
33840,1965,1
33841,286,1
33842,2,1
33843,367,1
33844,414,1
33845,0,1
33846,1017,1
33847,7,1
33848,130,1
33849,527,1
33850,0,1
33851,3913,1
33852,5104,1
33853,1745,1
33854,201,3
33855,274,3
33856,0,3
33857,264,3
33858,2645,3
33859,952,3
33860,1519,3
33861,952,3
33862,565,3
33863,952,3
33864,761,3
33865,952,3
33866,3009,3
33867,81,3
33868,952,3
33869,195,3
33870,600,3
33871,445,3
33872,5105,3
33873,2271,3
33874,796,3
33875,3,3
33876,210,3
33877,116,3
33878,459,0
33879,133,0
33880,1192,0
33881,1713,0
33882,19,0
33883,2096,0
33884,1342,0
33885,637,0
33886,2068,0
33887,3712,0
33888,53,4
33889,282,4
33890,1011,4
33891,748,4
33892,565,4
33893,133,4
33894,324,4
33895,160,4
33896,0,2
33897,1445,2
33898,226,2
33899,587,2
33900,588,2
33901,188,2
33902,1616,2
33903,79,2
33904,5106,2
33905,1418,2
33906,0,2
33907,2334,2
33908,2808,2
33909,154,2
33910,117,2
33911,603,2
33912,133,2
33913,172,2
33914,4418,2
33915,5107,2
33916,0,1
33917,114,1
33918,640,1
33919,1616,1
33920,1660,1
33921,35,2
33922,0,2
33923,382,2
33924,858,2
33925,494,2
33926,93,2
33927,282,2
33928,524,2
33929,0,2
33930,1249,2
33931,51,2
33932,2286,2
33933,603,2
33934,5108,2
33935,0,2
33936,70,2
33937,222,2
33938,460,2
33939,299,2
33940,38,2
33941,188,5
33942,133,5
33943,794,5
33944,510,5
33945,98,5
33946,48,5
33947,3441,5
33948,494,5
33949,600,5
33950,2823,5
33951,1219,5
33952,305,5
33953,1785,5
33954,2378,5
33955,5109,5
33956,5110,5
33957,5111,5
33958,105,5
33959,5016,5
33960,4796,5
33961,735,5
33962,198,5
33963,0,0
33964,3,0
33965,544,0
33966,734,0
33967,107,0
33968,7,0
33969,5112,0
33970,0,0
33971,3,0
33972,5113,0
33973,26,0
33974,2735,0
33975,70,2
33976,1140,2
33977,142,2
33978,102,2
33979,0,2
33980,455,2
33981,2749,2
33982,2110,2
33983,33,2
33984,2377,2
33985,305,2
33986,0,0
33987,629,0
33988,24,0
33989,439,0
33990,0,0
33991,5114,0
33992,5019,0
33993,88,0
33994,1722,0
33995,4764,0
33996,5115,0
33997,1514,0
33998,3605,0
33999,454,0
34000,107,0
34001,3210,0
34002,240,1
34003,565,1
34004,836,1
34005,18,1
34006,64,1
34007,0,1
34008,404,1
34009,53,1
34010,146,1
34011,661,1
34012,370,1
34013,5116,1
34014,0,3
34015,351,3
34016,263,3
34017,307,3
34018,600,3
34019,445,3
34020,36,3
34021,1851,3
34022,968,3
34023,264,3
34024,5117,3
34025,522,3
34026,5118,3
34027,161,3
34028,5119,3
34029,38,3
34030,263,3
34031,70,0
34032,308,0
34033,585,0
34034,1237,0
34035,5120,0
34036,1536,0
34037,0,0
34038,4,0
34039,2121,0
34040,162,5
34041,282,5
34042,909,5
34043,116,5
34044,0,5
34045,93,5
34046,481,5
34047,1599,5
34048,1216,5
34049,5121,5
34050,0,4
34051,109,4
34052,5122,4
34053,5123,3
34054,0,3
34055,528,3
34056,64,0
34057,2,0
34058,117,0
34059,7,0
34060,113,0
34061,657,0
34062,5124,0
34063,2575,0
34064,625,0
34065,162,0
34066,48,0
34067,0,0
34068,1325,0
34069,307,1
34070,1035,1
34071,294,1
34072,98,1
34073,0,1
34074,209,1
34075,53,1
34076,85,1
34077,18,1
34078,593,1
34079,294,1
34080,510,2
34081,79,2
34082,19,2
34083,0,2
34084,1349,2
34085,367,2
34086,240,2
34087,101,2
34088,195,0
34089,201,0
34090,2223,0
34091,1970,0
34092,2223,0
34093,665,0
34094,0,0
34095,247,0
34096,1381,0
34097,201,4
34098,263,4
34099,204,4
34100,0,4
34101,37,4
34102,1490,4
34103,22,4
34104,160,4
34105,0,0
34106,736,0
34107,1079,0
34108,882,0
34109,2198,0
34110,0,1
34111,1200,1
34112,53,1
34113,438,1
34114,2970,1
34115,1423,1
34116,5125,1
34117,82,1
34118,133,1
34119,510,1
34120,131,1
34121,357,1
34122,2164,1
34123,3310,1
34124,2151,1
34125,5126,1
34126,1522,1
34127,5127,1
34128,5128,1
34129,2379,1
34130,367,5
34131,311,5
34132,112,5
34133,526,5
34134,0,5
34135,1699,5
34136,112,5
34137,2,5
34138,611,5
34139,93,0
34140,0,0
34141,1020,0
34142,85,0
34143,1023,0
34144,165,0
34145,18,0
34146,0,0
34147,3387,0
34148,65,0
34149,309,0
34150,0,2
34151,307,2
34152,48,2
34153,0,2
34154,685,2
34155,2622,0
34156,1640,0
34157,133,0
34158,115,0
34159,53,2
34160,5129,2
34161,5130,2
34162,53,2
34163,568,2
34164,748,2
34165,28,2
34166,0,2
34167,52,2
34168,1109,2
34169,5131,2
34170,2068,2
34171,169,2
34172,151,5
34173,657,5
34174,1922,5
34175,7,5
34176,0,5
34177,913,5
34178,573,5
34179,142,4
34180,0,4
34181,1555,4
34182,128,4
34183,2,4
34184,1259,4
34185,91,4
34186,4699,4
34187,2,4
34188,121,4
34189,0,2
34190,1349,2
34191,0,5
34192,903,5
34193,5132,5
34194,1884,5
34195,26,5
34196,1662,5
34197,1120,5
34198,22,5
34199,131,5
34200,367,5
34201,294,5
34202,70,2
34203,132,2
34204,5133,2
34205,133,2
34206,318,2
34207,5134,2
34208,5135,2
34209,5136,2
34210,70,0
34211,510,0
34212,382,0
34213,0,0
34214,4136,0
34215,2160,0
34216,74,0
34217,3108,0
34218,5137,0
34219,3125,0
34220,309,0
34221,377,0
34222,2932,0
34223,328,0
34224,5138,0
34225,1564,0
34226,391,0
34227,5138,0
34228,93,0
34229,3278,0
34230,5138,0
34231,117,0
34232,128,0
34233,133,0
34234,1453,0
34235,0,0
34236,690,0
34237,5139,0
34238,0,0
34239,5140,0
34240,1414,0
34241,901,0
34242,2271,4
34243,5141,4
34244,98,4
34245,686,4
34246,2560,4
34247,1045,4
34248,93,4
34249,1851,4
34250,0,4
34251,2561,4
34252,81,4
34253,2560,4
34254,131,4
34255,112,5
34256,0,5
34257,859,5
34258,4779,4
34259,0,4
34260,22,4
34261,119,4
34262,93,4
34263,0,4
34264,878,4
34265,3,4
34266,1919,4
34267,1694,4
34268,417,4
34269,522,4
34270,0,2
34271,282,2
34272,965,2
34273,878,2
34274,132,2
34275,348,2
34276,1801,2
34277,1248,2
34278,878,2
34279,567,2
34280,4153,2
34281,1186,2
34282,1666,2
34283,886,2
34284,0,5
34285,2963,5
34286,127,5
34287,138,5
34288,885,5
34289,4781,5
34290,5142,5
34291,117,5
34292,520,5
34293,667,5
34294,0,0
34295,5143,0
34296,423,0
34297,4978,4
34298,4071,4
34299,5144,4
34300,5145,4
34301,5146,4
34302,5147,4
34303,188,0
34304,133,0
34305,896,0
34306,224,0
34307,0,5
34308,3,5
34309,141,5
34310,2,5
34311,4467,5
34312,746,5
34313,4467,5
34314,746,5
34315,240,5
34316,750,5
34317,277,5
34318,363,5
34319,56,4
34320,142,4
34321,424,4
34322,989,4
34323,204,4
34324,180,4
34325,307,4
34326,0,4
34327,1742,4
