,Word,Emotion
39668,373,5
39669,468,5
39670,466,5
39671,1101,5
39672,20,5
39673,646,5
39674,543,5
39675,316,5
39676,4742,5
39677,94,5
39678,5580,5
39679,841,5
39680,56,5
39681,890,5
39682,693,5
39683,556,5
39684,1083,5
39685,649,5
39686,102,5
39687,411,5
39688,556,5
39689,188,5
39690,715,5
39691,2097,5
39692,863,5
39693,2003,5
39694,95,5
39695,2050,5
39696,1879,5
39697,599,5
39698,480,5
39699,2275,5
39700,381,5
39701,386,5
39702,5581,5
39703,5582,5
39704,72,5
39705,188,5
39706,276,5
39707,688,5
39708,1776,5
39709,620,5
39710,2020,5
39711,56,5
39712,1744,5
39713,168,5
39714,5583,5
39715,511,5
39716,3695,5
39717,56,5
39718,18,5
39719,1272,5
39720,36,5
39721,483,5
39722,92,5
39723,1238,5
39724,5584,5
39725,962,5
39726,56,5
39727,19,5
39728,101,5
39729,1744,5
39730,5585,5
39731,488,0
39732,1236,0
39733,3631,0
39734,139,0
39735,665,0
39736,3119,0
39737,56,0
39738,5070,0
39739,723,0
39740,238,0
39741,56,1
39742,1008,1
39743,12,1
39744,538,1
39745,77,1
39746,964,1
39747,85,0
39748,56,0
39749,2650,0
39750,477,0
39751,220,0
39752,5161,0
39753,787,0
39754,564,2
39755,4304,2
39756,113,2
39757,1823,2
39758,209,2
39759,85,2
39760,56,2
39761,1241,2
39762,1582,2
39763,230,2
39764,72,0
39765,26,0
39766,56,0
39767,1370,0
39768,72,2
39769,3232,2
39770,646,2
39771,71,2
39772,2632,2
39773,58,2
39774,56,2
39775,172,2
39776,18,2
39777,1634,2
39778,72,0
39779,1744,0
39780,715,0
39781,1890,0
39782,5586,0
39783,62,0
39784,1524,0
39785,114,0
39786,56,0
39787,1942,0
39788,1625,0
39789,5587,0
39790,475,0
39791,56,0
39792,444,0
39793,210,0
39794,56,5
39795,381,5
39796,1111,5
39797,139,5
39798,590,5
39799,2920,5
39800,497,0
39801,729,0
39802,56,0
39803,478,0
39804,406,0
39805,30,0
39806,5588,0
39807,2125,0
39808,5589,0
39809,2601,0
39810,381,0
39811,19,0
39812,1422,4
39813,1618,4
39814,5520,4
39815,721,4
39816,702,4
39817,1093,4
39818,56,4
39819,4203,4
39820,5590,4
39821,56,5
39822,319,5
39823,3554,5
39824,2606,5
39825,1858,5
39826,3293,5
39827,5591,1
39828,1024,1
39829,3248,1
39830,1228,1
39831,249,1
39832,2418,1
39833,56,1
39834,5592,1
39835,698,1
39836,3893,1
39837,763,1
39838,56,5
39839,1278,5
39840,1322,5
39841,3323,5
39842,16,5
39843,1397,5
39844,189,5
39845,5593,5
39846,2418,5
39847,3726,4
39848,475,4
39849,209,4
39850,56,4
39851,1154,4
39852,5594,4
39853,3481,4
39854,5594,4
39855,5098,4
39856,5595,4
39857,56,1
39858,58,1
39859,497,1
39860,1336,1
39861,2418,1
39862,1947,1
39863,56,0
39864,3474,0
39865,1453,0
39866,421,0
39867,56,0
39868,1370,0
39869,26,0
39870,2147,0
39871,681,0
39872,881,0
39873,56,0
39874,249,0
39875,1187,0
39876,56,0
39877,544,0
39878,3682,0
39879,122,0
39880,1492,5
39881,1552,5
39882,323,5
39883,1889,5
39884,655,5
39885,497,5
39886,823,5
39887,1248,5
39888,5596,5
39889,94,5
39890,5328,5
39891,62,5
39892,56,5
39893,523,5
39894,95,5
39895,56,5
39896,1773,5
39897,2234,5
39898,3842,5
39899,696,5
39900,209,5
39901,2472,5
39902,1322,5
39903,569,5
39904,2418,5
39905,468,5
39906,327,5
39907,56,5
39908,940,5
39909,3637,5
39910,527,5
39911,1032,5
39912,105,0
39913,3589,0
39914,5597,0
39915,139,0
39916,276,0
39917,935,0
39918,62,0
39919,56,0
39920,5598,0
39921,585,0
39922,970,0
39923,321,0
39924,276,0
39925,935,0
39926,1237,0
39927,1638,0
39928,186,0
39929,5599,0
39930,425,0
39931,3592,0
39932,188,0
39933,5600,0
39934,1638,0
39935,5601,0
39936,56,5
39937,423,5
39938,929,5
39939,276,5
39940,3213,5
39941,421,5
39942,56,5
39943,18,5
39944,1111,5
39945,3213,5
39946,557,5
39947,56,1
39948,1555,1
39949,1939,1
39950,957,1
39951,434,1
39952,56,0
39953,249,0
39954,581,0
39955,69,0
39956,4779,5
39957,56,5
39958,109,5
39959,763,5
39960,523,5
39961,84,5
39962,1804,5
39963,774,5
39964,276,5
39965,2206,5
39966,205,5
39967,774,5
39968,392,5
39969,3977,5
39970,957,5
39971,434,5
39972,62,5
39973,56,5
39974,712,5
39975,764,5
39976,696,5
39977,377,5
39978,594,5
39979,1268,5
39980,249,5
39981,5602,5
39982,128,5
39983,434,5
39984,276,5
39985,81,5
39986,1150,4
39987,56,4
39988,172,4
39989,783,4
39990,84,4
39991,411,1
39992,188,1
39993,5603,1
39994,72,0
39995,95,0
39996,98,0
39997,1659,0
39998,98,0
39999,1659,0
40000,98,0
40001,888,0
40002,345,0
40003,213,0
40004,599,0
40005,2696,0
40006,375,0
40007,238,0
40008,5604,0
40009,4208,0
40010,375,0
40011,57,0
40012,82,0
40013,56,0
40014,109,0
40015,1265,0
40016,5605,0
40017,56,0
40018,18,0
40019,3952,0
40020,392,0
40021,1256,0
40022,758,0
40023,599,0
40024,56,0
40025,4530,0
40026,402,0
40027,172,0
40028,18,0
40029,728,0
40030,56,0
40031,3682,0
40032,5606,0
40033,56,0
40034,3084,0
40035,2522,0
40036,1702,0
40037,102,0
40038,56,1
40039,30,1
40040,2838,1
40041,2745,1
40042,421,1
40043,877,1
40044,1428,1
40045,5607,1
40046,2272,1
40047,56,5
40048,765,5
40049,92,5
40050,5389,5
40051,688,5
40052,450,5
40053,441,5
40054,82,5
40055,407,5
40056,5608,5
40057,5609,5
40058,2728,0
40059,188,0
40060,5,0
40061,424,0
40062,2366,0
40063,102,0
40064,56,5
40065,1311,5
40066,1708,5
40067,331,5
40068,572,5
40069,2466,0
40070,56,0
40071,1266,0
40072,56,0
40073,249,0
40074,1007,0
40075,1659,0
40076,3090,0
40077,21,0
40078,56,0
40079,649,0
40080,586,0
40081,62,0
40082,56,0
40083,1212,0
40084,261,0
40085,574,0
40086,5307,0
40087,841,0
40088,715,0
40089,434,0
40090,538,0
40091,441,0
40092,56,0
40093,5610,0
40094,274,0
40095,5611,0
40096,56,5
40097,1051,5
40098,507,5
40099,1702,5
40100,56,5
40101,260,5
40102,3428,5
40103,1194,5
40104,676,5
40105,58,5
40106,21,5
40107,522,5
40108,231,5
40109,5612,5
40110,179,5
40111,441,5
40112,18,5
40113,521,4
40114,30,4
40115,3884,4
40116,169,4
40117,72,4
40118,421,4
40119,407,4
40120,521,4
40121,239,4
40122,56,4
40123,642,4
40124,82,4
40125,497,4
40126,5613,4
40127,4767,4
40128,72,4
40129,167,4
40130,3789,4
40131,2488,0
40132,205,0
40133,841,0
40134,3546,0
40135,1249,2
40136,56,2
40137,646,2
40138,90,2
40139,704,2
40140,676,2
40141,1397,2
40142,152,1
40143,441,1
40144,441,1
40145,665,1
40146,56,1
40147,223,1
40148,441,1
40149,4321,1
40150,5614,1
40151,444,1
40152,615,1
40153,82,1
40154,85,1
40155,49,1
40156,50,1
40157,410,1
40158,5615,1
40159,3945,1
40160,993,1
40161,188,1
40162,514,1
40163,927,1
40164,1863,1
40165,3264,1
40166,5616,1
40167,5617,1
40168,660,1
40169,56,5
40170,421,5
40171,933,5
40172,119,5
40173,1653,5
40174,487,5
40175,160,0
40176,392,0
40177,140,0
40178,4084,0
40179,5618,0
40180,535,0
40181,4667,0
40182,5619,0
40183,392,0
40184,2367,0
40185,5620,0
40186,812,0
40187,229,0
40188,812,0
40189,56,0
40190,574,0
40191,2099,0
40192,65,0
40193,5621,0
40194,3672,0
40195,4736,0
40196,407,0
40197,210,0
40198,5622,0
40199,56,0
40200,854,0
40201,425,0
40202,20,0
40203,276,5
40204,5623,5
40205,2039,5
40206,3125,5
40207,210,5
40208,56,5
40209,5624,5
40210,1258,5
40211,1459,5
40212,1796,5
40213,310,5
40214,56,1
40215,439,1
40216,45,1
40217,769,1
40218,20,1
40219,183,1
40220,56,2
40221,456,2
40222,16,2
40223,56,5
40224,1633,5
40225,538,5
40226,306,5
40227,56,4
40228,904,4
40229,1108,4
40230,1650,4
40231,390,4
40232,1650,4
40233,79,4
40234,30,4
40235,4308,4
40236,287,4
40237,569,4
40238,253,4
40239,381,4
40240,266,4
40241,230,4
40242,841,4
40243,555,4
40244,521,4
40245,444,5
40246,56,5
40247,249,5
40248,667,5
40249,1992,5
40250,2536,5
40251,1102,1
40252,521,1
40253,444,1
40254,56,1
40255,401,1
40256,507,1
40257,3095,1
40258,344,5
40259,2199,5
40260,56,5
40261,3203,5
40262,1111,5
40263,128,5
40264,113,5
40265,56,5
40266,574,5
40267,576,5
40268,428,5
40269,5625,5
40270,5626,5
40271,3745,5
40272,120,5
40273,65,5
40274,188,5
40275,1222,5
40276,5627,5
40277,56,5
40278,5628,5
40279,5629,5
40280,5630,5
40281,178,5
40282,927,5
40283,210,5
40284,695,5
40285,210,5
40286,92,5
40287,927,5
40288,3898,5
40289,646,5
40290,589,5
40291,595,5
40292,175,5
40293,5631,5
40294,4132,5
40295,316,5
40296,5632,5
40297,1578,5
40298,1238,5
40299,1717,5
40300,1618,5
40301,796,5
40302,5633,5
40303,2358,5
40304,4562,5
40305,56,0
40306,484,0
40307,441,0
40308,122,0
40309,1000,0
40310,441,0
40311,3810,0
40312,450,0
40313,466,0
40314,363,0
40315,429,0
40316,56,0
40317,726,0
40318,4943,0
40319,1093,0
40320,692,0
40321,56,0
40322,585,0
40323,109,0
40324,3694,0
40325,441,0
40326,3950,0
40327,2375,0
40328,5533,0
40329,1035,0
40330,62,0
40331,2619,0
40332,495,0
40333,5634,0
40334,3178,0
40335,10,0
40336,540,0
40337,3163,0
40338,122,0
40339,73,1
40340,56,1
40341,1203,1
40342,1148,1
40343,441,1
40344,18,1
40345,763,1
40346,56,5
40347,1776,5
40348,11,5
40349,207,5
40350,24,5
40351,26,5
40352,660,5
40353,1628,5
40354,1399,5
40355,26,5
40356,399,5
40357,82,5
40358,1724,5
40359,5323,5
40360,5635,5
40361,1607,5
40362,5636,5
40363,26,2
40364,1312,2
40365,672,2
40366,5637,2
40367,204,2
40368,4000,2
40369,980,2
40370,5638,2
40371,56,2
40372,236,2
40373,1063,5
40374,261,5
40375,56,5
40376,1178,5
40377,423,5
40378,1426,5
40379,172,5
40380,1178,5
40381,230,5
40382,98,5
40383,56,5
40384,163,5
40385,56,5
40386,264,5
40387,56,1
40388,421,1
40389,995,1
40390,5639,1
40391,56,3
40392,399,3
40393,2330,3
40394,423,3
40395,144,3
40396,18,3
40397,608,3
40398,693,3
40399,4490,3
40400,2569,3
40401,168,3
40402,676,3
40403,784,5
40404,3876,5
40405,5640,5
40406,56,5
40407,771,5
40408,386,5
40409,240,5
40410,56,0
40411,18,0
40412,382,0
40413,1459,5
40414,56,5
40415,249,5
40416,771,5
40417,56,5
40418,386,5
40419,3504,5
40420,758,5
40421,140,5
40422,168,4
40423,56,4
40424,249,4
40425,2303,4
40426,194,4
40427,2307,4
40428,5641,4
40429,4006,4
40430,152,4
40431,168,3
40432,56,3
40433,442,3
40434,102,3
40435,957,3
40436,434,3
40437,56,0
40438,574,0
40439,2331,0
40440,556,0
40441,188,0
40442,411,0
40443,916,0
40444,361,0
40445,276,0
40446,209,0
40447,276,0
40448,564,0
40449,62,0
40450,100,0
40451,460,0
40452,56,0
40453,968,0
40454,969,0
40455,817,0
40456,20,0
40457,421,0
40458,538,0
40459,483,0
40460,1,0
40461,712,0
40462,487,0
40463,162,0
40464,2292,0
40465,201,0
40466,304,0
40467,5642,0
40468,372,0
40469,31,0
40470,1184,0
40471,5,5
40472,574,5
40473,5386,5
40474,18,5
40475,1,5
40476,56,5
40477,72,5
40478,2763,5
40479,5643,5
40480,568,5
40481,2507,5
40482,3005,5
40483,1567,5
40484,224,5
40485,477,5
40486,56,1
40487,109,1
40488,1440,1
40489,82,4
40490,85,4
40491,56,4
40492,18,4
40493,19,4
40494,238,4
40495,379,4
40496,1650,4
40497,1371,4
40498,441,4
40499,56,5
40500,481,5
40501,2149,5
40502,1102,5
40503,536,5
40504,21,5
40505,56,5
40506,72,5
40507,573,5
40508,1150,5
40509,4221,5
40510,249,5
40511,390,5
40512,2357,5
40513,24,5
40514,274,5
40515,92,5
40516,5644,5
40517,596,5
40518,1150,5
40519,4221,5
40520,249,5
40521,390,5
40522,2357,5
40523,596,5
40524,274,5
40525,497,5
40526,249,5
40527,914,5
40528,1250,5
40529,56,0
40530,2647,0
40531,957,0
40532,434,0
40533,56,5
40534,3203,5
40535,1402,5
40536,915,5
40537,5645,5
40538,5646,5
40539,927,5
40540,877,5
40541,62,5
40542,5647,5
40543,441,5
40544,56,3
40545,1051,3
40546,497,3
40547,693,3
40548,817,3
40549,162,3
40550,56,3
40551,421,3
40552,378,3
40553,56,0
40554,544,0
40555,5648,0
40556,352,0
40557,3119,0
40558,440,0
40559,4347,0
40560,105,3
40561,56,3
40562,638,3
40563,527,3
40564,1407,3
40565,392,3
40566,55,3
40567,56,2
40568,655,2
40569,841,2
40570,18,2
40571,1437,2
40572,1278,2
40573,538,2
40574,253,2
40575,538,2
40576,72,2
40577,5649,2
40578,82,2
40579,538,2
40580,4514,2
40581,56,2
40582,1397,2
40583,2629,2
40584,76,2
40585,18,2
40586,13,2
40587,390,2
40588,19,2
40589,65,5
40590,763,5
40591,5650,5
40592,56,5
40593,1290,5
40594,387,5
40595,3771,5
40596,864,5
40597,5651,5
40598,396,5
40599,1395,5
40600,5652,5
40601,2399,0
40602,970,0
40603,24,0
40604,56,0
40605,415,0
40606,65,4
40607,5653,4
40608,5654,4
40609,5655,4
40610,899,4
40611,56,4
40612,1768,4
40613,162,0
40614,56,0
40615,865,0
40616,1002,0
40617,2976,0
40618,2099,0
40619,56,3
40620,841,3
40621,3341,3
40622,1997,3
40623,18,3
40624,3362,3
40625,275,3
40626,142,3
40627,475,0
40628,538,0
40629,3988,0
40630,5167,0
40631,56,0
40632,2382,0
40633,56,5
40634,497,5
40635,152,5
40636,1256,5
40637,423,5
40638,386,5
40639,655,5
40640,696,5
40641,322,5
40642,1256,5
40643,98,5
40644,56,3
40645,904,3
40646,442,3
40647,56,0
40648,5656,0
40649,497,0
40650,25,0
40651,376,0
40652,410,0
40653,887,0
40654,105,0
40655,943,0
40656,204,2
40657,1367,2
40658,5657,2
40659,950,2
40660,56,2
40661,1634,2
40662,39,2
40663,220,2
40664,5658,5
40665,19,5
40666,723,5
40667,300,5
40668,56,5
40669,875,5
40670,2945,5
40671,390,5
40672,429,5
40673,1148,5
40674,701,5
40675,377,5
40676,56,5
40677,3444,5
40678,1666,5
40679,587,5
40680,532,5
40681,1972,5
40682,334,5
40683,1817,5
40684,916,5
40685,56,5
40686,768,5
40687,779,5
40688,20,5
40689,2545,5
40690,3472,5
40691,72,5
40692,5659,5
40693,913,5
40694,5660,5
40695,5659,5
40696,56,5
40697,493,5
40698,477,5
40699,62,5
40700,587,5
40701,1728,5
40702,2132,5
40703,56,5
40704,2069,5
40705,2453,5
40706,526,5
40707,2755,5
40708,841,5
40709,1934,5
40710,784,5
40711,756,5
40712,425,5
40713,72,5
40714,188,5
40715,659,5
40716,2190,5
40717,1625,5
40718,72,0
40719,36,0
40720,56,0
40721,18,0
40722,3798,0
40723,82,0
40724,65,0
40725,98,0
40726,646,0
40727,879,0
40728,56,2
40729,172,2
40730,63,2
40731,152,2
40732,172,2
40733,590,2
40734,236,2
40735,276,2
40736,189,2
40737,4673,2
40738,421,2
40739,724,2
40740,1268,2
40741,1395,2
40742,2078,2
40743,21,2
40744,65,2
40745,56,5
40746,1858,5
40747,56,0
40748,428,0
40749,773,0
40750,26,0
40751,785,0
40752,5661,0
40753,386,0
40754,1687,0
40755,840,0
40756,2956,0
40757,236,3
40758,574,3
40759,249,3
40760,5662,3
40761,477,3
40762,1,3
40763,56,3
40764,694,3
40765,510,3
40766,72,4
40767,1618,4
40768,5663,4
40769,20,4
40770,56,4
40771,1154,4
40772,411,4
40773,2671,4
40774,480,4
40775,5664,4
40776,360,4
40777,411,4
40778,2840,4
40779,2704,4
40780,204,1
40781,936,1
40782,128,1
40783,113,1
40784,915,1
40785,18,1
40786,249,1
40787,306,1
40788,2496,1
40789,3767,1
40790,98,1
40791,56,1
40792,604,1
40793,56,0
40794,3084,0
40795,1702,0
40796,102,0
40797,56,5
40798,765,5
40799,1237,5
40800,5665,5
40801,3206,5
40802,1228,5
40803,5666,5
40804,2660,5
40805,1258,5
40806,231,5
40807,2754,5
40808,18,5
40809,1603,5
40810,56,5
40811,72,5
40812,1278,5
40813,20,5
40814,596,5
40815,62,0
40816,56,0
40817,3163,0
40818,56,1
40819,631,1
40820,631,1
40821,995,1
40822,1644,1
40823,473,1
40824,5667,1
40825,58,1
40826,56,1
40827,1102,1
40828,5668,1
40829,249,1
40830,811,1
40831,3668,1
40832,521,1
40833,441,1
40834,3245,1
40835,130,1
40836,724,2
40837,441,2
40838,62,2
40839,56,2
40840,574,2
40841,1032,2
40842,276,2
40843,171,2
40844,236,2
40845,5669,2
40846,1492,2
40847,669,2
40848,421,2
40849,538,2
40850,56,2
40851,113,2
40852,56,0
40853,2099,0
40854,444,0
40855,230,0
40856,1,0
40857,168,0
40858,763,0
40859,19,0
40860,6,0
40861,56,0
40862,18,0
40863,2060,0
40864,1000,0
40865,172,0
40866,12,0
40867,1382,0
40868,56,4
40869,399,4
40870,783,4
40871,2020,4
40872,410,4
40873,39,4
40874,3988,4
40875,143,4
40876,306,4
40877,688,4
40878,4035,4
40879,65,4
40880,2338,4
40881,5662,4
40882,473,4
40883,82,4
40884,62,4
40885,20,4
40886,92,4
40887,908,4
40888,56,5
40889,276,5
40890,5670,5
40891,688,5
40892,507,5
40893,1822,5
40894,62,5
40895,56,5
40896,768,5
40897,56,1
40898,399,1
40899,82,1
40900,18,1
40901,1057,1
40902,646,1
40903,140,1
40904,137,1
40905,656,1
40906,344,1
40907,272,1
40908,1010,1
40909,56,4
40910,1154,4
40911,556,4
40912,395,4
40913,56,4
40914,2373,4
40915,913,4
40916,434,4
40917,36,4
40918,62,4
40919,1442,4
40920,56,0
40921,527,0
40922,1265,0
40923,728,0
40924,538,0
40925,201,0
40926,56,0
40927,18,0
40928,773,0
40929,564,0
40930,5,0
40931,79,0
40932,105,0
40933,92,0
40934,497,0
40935,667,0
40936,20,0
40937,56,0
40938,18,0
40939,1544,0
40940,415,0
40941,56,2
40942,544,2
40943,92,2
40944,468,2
40945,403,2
40946,67,2
40947,56,0
40948,249,0
40949,544,0
40950,2144,0
40951,2149,0
40952,56,5
40953,659,5
40954,1728,5
40955,72,5
40956,3419,5
40957,441,5
40958,5671,5
40959,421,4
40960,187,4
40961,122,4
40962,321,4
40963,1614,4
40964,5672,4
40965,327,4
40966,841,4
40967,5673,4
40968,843,4
40969,5674,4
40970,56,5
40971,3921,5
40972,1666,5
40973,230,5
40974,103,5
40975,781,5
40976,63,5
40977,287,5
40978,210,5
40979,1000,5
40980,3072,5
40981,56,5
40982,704,5
40983,72,5
40984,900,5
40985,2867,5
40986,82,5
40987,344,5
40988,72,5
40989,900,5
40990,2867,5
40991,56,0
40992,18,0
40993,854,0
40994,72,0
40995,276,0
40996,82,0
40997,1997,0
40998,249,0
40999,1078,0
41000,841,0
41001,56,0
41002,18,0
41003,3163,0
41004,444,0
41005,538,0
41006,209,0
41007,70,0
41008,16,0
41009,538,0
41010,56,5
41011,18,5
41012,5675,5
41013,452,5
41014,832,5
41015,360,5
41016,56,2
41017,540,2
41018,5676,2
41019,76,2
41020,2643,2
41021,1340,2
41022,5677,2
41023,816,2
41024,2199,2
41025,56,0
41026,63,0
41027,19,0
41028,1614,0
41029,56,5
41030,102,5
41031,390,5
41032,95,5
41033,1249,5
41034,30,0
41035,98,0
41036,56,0
41037,402,0
41038,285,0
41039,543,0
41040,9,0
41041,1397,0
41042,732,0
41043,765,0
41044,441,0
41045,508,0
41046,497,0
41047,76,0
41048,629,0
41049,774,0
41050,1422,0
41051,102,0
41052,1101,0
41053,20,0
41054,56,0
41055,1266,0
41056,441,0
41057,139,1
41058,56,1
41059,514,1
41060,20,1
41061,152,4
41062,487,4
41063,497,4
41064,1115,4
41065,693,4
41066,1316,4
41067,1010,4
41068,5678,4
41069,188,4
41070,1045,4
41071,2041,4
41072,5613,4
41073,830,4
41074,2815,4
41075,252,0
41076,102,0
41077,1787,0
41078,392,0
41079,468,0
41080,5679,0
41081,383,0
41082,72,0
41083,1190,0
41084,130,0
41085,72,0
41086,3770,0
41087,1645,0
41088,56,4
41089,574,4
41090,442,4
41091,276,4
41092,441,4
41093,3404,4
41094,450,4
41095,130,4
41096,2858,4
41097,5680,4
41098,429,4
41099,56,4
41100,540,4
41101,1713,4
41102,56,5
41103,1830,5
41104,1442,5
41105,1830,5
41106,989,5
41107,162,4
41108,56,4
41109,1154,4
41110,276,4
41111,538,4
41112,49,4
41113,20,4
41114,715,4
41115,120,4
41116,56,0
41117,18,0
41118,726,0
41119,172,0
41120,1643,0
41121,1008,0
41122,487,1
41123,85,1
41124,56,1
41125,2495,1
41126,4809,1
41127,1541,1
41128,56,5
41129,939,5
41130,5681,5
41131,844,5
41132,483,5
41133,659,5
41134,12,5
41135,56,5
41136,904,5
41137,1778,5
41138,904,0
41139,724,0
41140,441,0
41141,239,0
41142,1777,0
41143,5682,0
41144,1603,0
41145,667,0
41146,939,0
41147,56,0
41148,945,0
41149,5683,0
41150,62,0
41151,56,0
41152,478,0
41153,56,5
41154,89,5
41155,526,5
41156,441,5
41157,18,5
41158,183,5
41159,56,5
41160,1858,5
41161,56,4
41162,574,4
41163,892,4
41164,56,1
41165,1128,1
41166,5684,1
41167,5685,1
41168,5686,1
41169,152,1
41170,287,1
41171,274,1
41172,3056,1
41173,56,0
41174,1097,0
41175,72,0
41176,732,0
41177,55,0
41178,203,0
41179,56,1
41180,367,1
41181,434,1
41182,5687,1
41183,1085,1
41184,183,1
41185,56,2
41186,1163,2
41187,392,2
41188,4311,2
41189,95,2
41190,4035,2
41191,957,2
41192,69,2
41193,162,0
41194,56,0
41195,544,0
41196,3510,0
41197,2178,0
41198,532,0
41199,5688,0
41200,1008,0
41201,12,0
41202,1497,0
41203,87,0
41204,1817,0
41205,776,0
41206,276,0
41207,543,0
41208,381,0
41209,376,0
41210,538,0
41211,172,4
41212,475,4
41213,454,4
41214,1338,4
41215,3063,4
41216,58,4
41217,392,4
41218,84,4
41219,411,4
41220,56,4
41221,1076,4
41222,58,4
41223,1092,4
41224,2691,4
41225,5689,4
41226,817,4
41227,140,4
41228,56,4
41229,18,4
41230,2064,4
41231,715,4
41232,56,4
41233,574,4
41234,1045,4
41235,3766,4
41236,5690,4
41237,2479,4
41238,18,4
41239,82,4
41240,2581,4
41241,441,4
41242,487,4
41243,1925,5
41244,3619,5
41245,5691,5
41246,816,5
41247,119,5
41248,1441,5
41249,5692,5
41250,120,5
41251,56,5
41252,574,5
41253,768,5
41254,56,2
41255,913,2
41256,576,2
41257,176,4
41258,56,4
41259,2673,4
41260,5693,4
41261,2228,4
41262,1582,4
41263,641,4
41264,82,1
41265,56,1
41266,390,1
41267,2070,1
41268,209,1
41269,1248,1
41270,162,5
41271,56,5
41272,1830,5
41273,1207,5
41274,20,5
41275,18,5
41276,783,5
41277,56,1
41278,487,1
41279,2495,1
41280,702,5
41281,253,5
41282,1778,5
41283,310,5
41284,5694,5
41285,56,5
41286,1778,5
41287,310,5
41288,1102,5
41289,72,5
41290,5695,5
41291,2234,5
41292,578,5
41293,161,5
41294,2544,5
41295,3886,5
41296,5696,5
41297,596,2
41298,665,2
41299,681,2
41300,434,2
41301,5309,2
41302,462,2
41303,56,2
41304,487,2
41305,5697,2
41306,2990,2
41307,1634,2
41308,2433,2
41309,56,2
41310,5074,2
41311,5698,2
41312,183,0
41313,1817,0
41314,98,0
41315,5429,0
41316,776,0
41317,56,0
41318,1215,0
41319,1206,0
41320,18,0
41321,2106,0
41322,5699,0
41323,968,0
41324,56,5
41325,2597,5
41326,70,5
41327,1301,5
41328,728,5
41329,12,5
41330,467,5
41331,90,4
41332,5700,4
41333,1150,4
41334,56,4
41335,479,4
41336,56,4
41337,1070,4
41338,3955,4
41339,5701,5
41340,30,5
41341,1787,5
41342,18,5
41343,467,5
41344,30,5
41345,56,5
41346,1830,5
41347,970,5
41348,434,5
41349,421,5
41350,468,5
41351,98,5
41352,62,5
41353,56,5
41354,231,5
41355,101,5
41356,72,5
41357,1744,5
41358,98,5
41359,62,5
41360,56,5
41361,574,5
41362,763,5
41363,56,0
41364,18,0
41365,1121,0
41366,276,0
41367,56,5
41368,5346,5
41369,1146,5
41370,574,5
41371,5702,5
41372,209,5
41373,5703,5
41374,5704,5
41375,850,5
41376,56,5
41377,1830,5
41378,5705,5
41379,776,5
41380,72,4
41381,4261,4
41382,36,4
41383,1101,4
41384,20,4
41385,56,4
41386,1045,4
41387,82,4
41388,5706,4
41389,3767,4
41390,152,4
41391,56,1
41392,439,1
41393,1942,1
41394,165,0
41395,543,0
41396,56,0
41397,603,0
41398,5707,0
41399,160,0
41400,3553,0
41401,1056,0
41402,18,0
41403,288,0
41404,58,0
41405,369,0
41406,441,0
41407,56,1
41408,58,1
41409,1653,1
41410,16,1
41411,574,1
41412,698,1
41413,1336,1
41414,383,1
41415,56,4
41416,544,4
41417,607,4
41418,276,4
41419,209,4
41420,410,4
41421,3149,4
41422,56,5
41423,1258,5
41424,274,0
41425,65,0
41426,56,0
41427,1098,0
41428,5708,0
41429,172,2
41430,764,2
41431,56,2
41432,51,2
41433,576,2
41434,527,2
41435,5709,2
41436,395,5
41437,188,5
41438,477,5
41439,497,5
41440,1878,5
41441,1656,5
41442,20,5
41443,526,5
41444,1533,5
41445,876,0
41446,56,0
41447,402,0
41448,508,0
41449,681,0
41450,970,0
41451,260,0
41452,5710,0
41453,172,0
41454,1773,0
41455,497,0
41456,2258,0
41457,287,0
41458,160,5
41459,3007,5
41460,188,5
41461,172,5
41462,254,5
41463,3366,5
41464,172,2
41465,5711,2
41466,12,2
41467,56,2
41468,2920,2
41469,2629,2
41470,816,2
41471,119,2
41472,5712,2
41473,3084,2
41474,5713,2
41475,165,0
41476,543,0
41477,56,0
41478,249,0
41479,1502,0
41480,497,0
41481,5546,0
41482,4385,0
41483,434,0
41484,56,5
41485,1651,5
41486,76,5
41487,56,5
41488,3924,5
41489,249,5
41490,5471,5
41491,2149,5
41492,1117,5
41493,922,5
41494,3868,5
41495,3169,5
41496,839,5
41497,5714,5
41498,5715,5
41499,56,0
41500,92,0
41501,1261,0
41502,56,1
41503,18,1
41504,5716,1
41505,3163,1
41506,1150,1
41507,26,1
41508,549,1
41509,2056,1
41510,879,1
41511,538,2
41512,56,2
41513,2492,2
41514,56,5
41515,249,5
41516,2090,5
41517,410,5
41518,392,5
41519,5717,5
41520,423,5
41521,2190,5
41522,346,1
41523,962,1
41524,310,1
41525,2804,1
41526,56,0
41527,1007,0
41528,1702,0
41529,53,0
41530,102,0
41531,90,0
41532,92,0
41533,456,0
41534,595,0
41535,20,0
41536,4762,0
41537,84,0
41538,1228,0
41539,1813,0
41540,1630,0
41541,5718,0
41542,56,5
41543,452,5
41544,587,5
41545,2380,5
41546,276,5
41547,230,5
41548,272,5
41549,56,5
41550,399,5
41551,756,5
41552,421,0
41553,65,0
41554,1,0
41555,429,0
41556,5719,0
41557,5720,0
41558,2326,0
41559,260,0
41560,669,0
41561,82,0
41562,649,0
41563,1382,0
41564,395,0
41565,542,0
41566,706,0
41567,56,0
41568,773,0
41569,3763,0
41570,2847,0
41571,1237,0
41572,56,5
41573,1775,5
41574,528,5
41575,5721,5
